# Table of coordinated (x, y) factor concentrations (Header file)
# random seed: 1 
timestep x y Activator Inhibitor
26 5 3 1.96515462774597520e-02 2.86322064954951072e+00
26 5 4 7.03819692846712286e+00 2.51022450934335524e+01
26 5 5 8.69918377418594548e-03 1.39807176799953070e+00
26 5 6 7.91368576624985653e+00 2.59559447488870632e+01
26 5 7 6.88376459498297777e+00 2.49820116248694077e+01
26 5 8 7.37564479542183271e+00 2.54880092058265966e+01
26 5 9 7.48787030432141520e+00 2.55832279269414293e+01
26 5 10 7.08745976372390363e+00 2.51492035126402840e+01
26 6 1 1.81308610587468098e-03 3.36220835217471870e-01
26 6 2 7.56800939545774920e+00 2.56232492900083066e+01
26 6 3 6.35820500067908606e-02 6.92208602330858280e+00
26 6 4 3.82957701915764004e-02 4.80057826582626568e+00
26 6 5 4.41598280932189238e-02 5.37148815162715731e+00
26 6 6 7.20273264249233769e+00 2.52750672339132869e+01
26 6 7 9.03743315077591225e-04 1.62513982513172145e-01
26 6 8 5.72488227847567453e-03 9.53523482051686799e-01
26 6 9 7.25932224969063356e+00 2.53716759006122068e+01
26 6 10 6.99138282591898097e+00 2.50936423425597468e+01
26 7 1 8.24737849417800373e-03 1.34140745003779771e+00
26 7 2 7.75453199367082924e+00 2.58026600502635404e+01
26 7 3 2.01432222754028721e-03 3.32944540755047369e-01
26 7 4 7.66892388149224580e+00 2.57396713248151059e+01
26 7 5 3.53707493443937253e-03 6.10504045882355184e-01
26 7 6 7.49087232763681055e+00 2.55070378428875841e+01
26 7 7 5.15676793328861353e-03 8.63678436953611794e-01
26 7 8 5.64901685964733138e-03 9.30708514006435061e-01
26 7 9 7.43054081446686876e+00 2.55152174884799123e+01
26 7 10 1.67038919827276512e-02 2.46656154080359480e+00
26 8 1 7.63524707487766956e-04 1.43721517627095313e-01
26 8 2 7.35695020798495403e+00 2.53922346553893910e+01
26 8 3 3.51359100650350687e-03 6.15611027836188707e-01
26 8 4 7.48212512795306850e+00 2.55321130282887978e+01
26 8 5 3.68313669350780887e-02 4.71113390248799391e+00
26 8 6 2.54472199982714664e-03 4.18351356182130485e-01
26 8 7 4.73150649179416519e-03 8.03354440446839235e-01
26 8 8 5.17621798447086973e-03 8.72432547687804094e-01
26 8 9 7.20879921694200565e+00 2.52924989548325101e+01
26 8 10 7.12656518358641394e-03 1.17926479686005714e+00
26 9 1 7.47671982202439711e+00 2.55712713639157698e+01
26 9 2 7.21043106751790425e-03 1.18127270338329193e+00
26 9 3 2.12618992674169574e-02 3.02967732623487107e+00
26 9 4 1.03779774037487671e-02 1.64198501058416824e+00
26 9 5 1.89907724838923138e-03 3.32078581978286325e-01
26 9 6 7.37362766646967582e+00 2.54976072472835860e+01
26 9 7 9.89794521868251828e-03 1.58107937340294780e+00
26 9 8 1.00264240588301481e-02 1.60201322088289011e+00
26 9 9 7.51416393775955083e+00 2.55987494972585630e+01
26 9 10 7.48942387851365954e+00 2.54814343706177340e+01
26 10 1 7.86986019986524532e+00 2.59165120106310383e+01
26 10 2 6.32035971743886194e+00 2.44117126527101576e+01
26 10 3 7.60162697814430643e+00 2.56542761994175450e+01
26 10 4 6.92658247777103053e+00 2.50399818640679399e+01
26 10 5 7.34215988294745792e+00 2.54285884172406789e+01
26 10 6 4.56391106646026473e-02 5.46992382977165104e+00
26 10 7 6.64721781776135209e-03 1.09727819172228691e+00
26 10 8 7.37025683950643451e+00 2.54079897438825064e+01
26 10 9 3.37346727498942425e-03 5.85478966313756066e-01
26 10 10 1.09162769551952137e-02 1.70842735728795558e+00
27 1 1 3.90662272887420167e-03 6.97127431650908846e-01
27 1 2 7.75737763061683872e+00 2.59837271520059723e+01
27 1 3 6.92956141508244555e-02 7.45568353471627532e+00
27 1 4 4.70933254591778330e-02 5.76010123464959456e+00
27 1 5 4.28798009625986701e-02 5.24837640269166528e+00
27 1 6 7.67933681983222183e+00 2.59225129906864673e+01
27 1 7 7.92719413976355192e+00 2.61243537438553304e+01
27 1 8 1.85178697669161202e-02 2.78165520324187865e+00
27 1 9 6.65123150155403752e-03 1.13967700644305614e+00
27 1 10 7.95246690162673886e+00 2.61558318061919408e+01
27 2 1 7.39835062292830393e-04 1.47746196677119052e-01
27 2 2 7.77330825437835848e+00 2.60152485656427288e+01
27 2 3 6.29759898908109975e-03 1.06917702849829643e+00
27 2 4 8.44357079919861859e-04 1.56914673628017698e-01
27 2 5 3.09545967563973519e-02 4.19184607691221611e+00
27 2 6 1.91788262667655189e-02 2.82612589349209253e+00
27 2 7 6.36102989121943834e-03 1.08021276781421482e+00
27 2 8 7.61525375348041411e+00 2.57785818346387465e+01
27 2 9 7.58741021468459298e+00 2.58384937674959083e+01
27 2 10 7.73518729922889570e+00 2.59500023158191446e+01
27 3 1 7.52683651126801667e+00 2.58005723222484313e+01
27 3 2 3.51485968450786354e-03 6.17324384485932853e-01
27 3 3 7.02500766745447169e+00 2.52642124910260755e+01
27 3 4 7.74933524771388171e+00 2.59945602934654829e+01
27 3 5 7.47150804508164779e+00 2.57274361294709060e+01
27 3 6 8.82039956287651930e-03 1.46022613058031681e+00
27 3 7 7.36505371081595683e+00 2.56307117349905340e+01
27 3 8 3.57195363157733967e-02 4.68540537164795357e+00
27 3 9 1.00383397155607169e-03 1.85612413479370464e-01
27 3 10 7.66336910108052560e+00 2.59037193857999242e+01
27 4 1 5.03016745070057354e-03 8.71443626188467824e-01
27 4 2 7.05172036651836454e+00 2.52885373071105839e+01
27 4 3 2.43077505572332139e-02 3.45776662900371301e+00
27 4 4 2.35534807898715448e-02 3.39321866041570486e+00
27 4 5 7.13085857238675569e+00 2.53384258493254571e+01
27 4 6 7.78370071775648675e+00 2.59728477428633866e+01
27 4 7 1.26438724860345494e-03 2.44669094425244787e-01
27 4 8 7.68248174266122774e+00 2.59411244255160440e+01
27 4 9 7.44928874394105200e+00 2.56370285038029699e+01
27 4 10 1.53793369562423687e-02 2.39450280855314812e+00
27 5 1 7.52353754595160407e+00 2.57696765897191611e+01
27 5 2 7.82110434506972663e+00 2.60478509566041687e+01
27 5 3 1.76863916497137751e-02 2.69034891348264393e+00
27 5 4 7.17444973365071981e+00 2.53930340075608107e+01
27 5 5 7.82926539676735006e-03 1.30956711370203682e+00
27 5 6 7.98183491466888295e+00 2.61820693110918263e+01
27 5 7 7.03148310012069544e+00 2.52806620574320711e+01
27 5 8 7.48609900459233035e+00 2.57487476894496758e+01
27 5 9 7.58963736552821544e+00 2.58371204128067689e+01
27 5 10 7.22000672944739197e+00 2.54365885380490155e+01
27 6 1 1.63177749528721277e-03 3.13437963482394721e-01
27 6 2 7.66356906694212814e+00 2.58750048948198810e+01
27 6 3 5.72238450061117732e-02 6.56833062405272372e+00
27 6 4 3.44661931724187590e-02 4.53394829236208619e+00
27 6 5 3.97438452838970308e-02 5.07779627216635809e+00
27 6 6 7.32652047604935319e+00 2.55528244253402903e+01
27 6 7 8.13368983569832103e-04 1.51675260811823059e-01
27 6 8 5.15239405062810699e-03 8.92131588309523660e-01
27 6 9 7.37872648020919009e+00 2.56411924574737675e+01
27 6 10 7.13108669111951876e+00 2.53840480526710195e+01
27 7 1 7.42264064476020301e-03 1.25594799003314450e+00
27 7 2 7.83537940464855964e+00 2.60406756872309266e+01
27 7 3 1.81289000478625857e-03 3.11687525483692662e-01
27 7 4 7.75651900956479246e+00 2.59820814750992675e+01
27 7 5 3.18336744099543536e-03 5.70527014699046653e-01
27 7 6 7.59252205095684829e+00 2.57686198844138410e+01
27 7 7 4.64109113995975209e-03 8.07935351317334627e-01
27 7 8 5.08411517368259798e-03 8.71153105163540942e-01
27 7 9 7.53678356560745133e+00 2.57745535316675252e+01
27 7 10 1.50335027844548854e-02 2.31688873971461984e+00
27 8 1 6.87172236738990282e-04 1.33923529135964503e-01
27 8 2 7.46896303341915058e+00 2.56620974179296937e+01
27 8 3 3.16223190585315610e-03 5.74984360999849620e-01
27 8 4 7.58440682726344306e+00 2.57909818449825892e+01
27 8 5 3.31482302415702784e-02 4.44584697397535589e+00
27 8 6 2.29024979984443185e-03 3.91707238726643370e-01
27 8 7 4.25835584261474893e-03 7.51141907876502257e-01
27 8 8 4.65859618602378241e-03 8.15928376432036528e-01
27 8 9 7.33210742315793063e+00 2.55686662251377541e+01
27 8 10 6.41390866522777246e-03 1.10349681767188956e+00
27 9 1 7.57935701389154648e+00 2.58260970059258632e+01
27 9 2 6.48938796076611348e-03 1.10579300469885533e+00
27 9 3 1.91357093406752631e-02 2.84907744342334146e+00
27 9 4 9.34017966337389108e-03 1.53878822509667401e+00
27 9 5 1.70916952355030832e-03 3.10222073092359607e-01
27 9 6 7.48422058867100404e+00 2.57573371330411867e+01
27 9 7 8.90815069681426611e-03 1.48120629645871249e+00
27 9 8 9.02378165294713368e-03 1.50078780819379909e+00
27 9 9 7.61389493660939554e+00 2.58517059281171981e+01
27 9 10 7.59122230671820653e+00 2.57455427275765487e+01
27 10 1 7.94151482822278165e+00 2.61456463466998272e+01
27 10 2 6.50853575718594524e+00 2.47506116385485271e+01
27 10 3 7.69455094967691977e+00 2.59037005833946914e+01
27 10 4 7.07110137064393030e+00 2.53340065226925262e+01
27 10 5 7.45523752692133357e+00 2.56944557399420894e+01
27 10 6 4.10751995981423826e-02 5.17386164830998752e+00
27 10 7 5.98249603598521688e-03 1.02691040997250194e+00
27 10 8 7.48123830265967982e+00 2.56765997849065037e+01
27 10 9 3.03612054749048199e-03 5.47036225164164280e-01
27 10 10 9.82464925967569194e-03 1.60168285514990072e+00
28 1 1 3.51596045598678159e-03 6.50672704272858837e-01
28 1 2 7.83774316861526188e+00 2.62036987021277845e+01
28 1 3 6.23660527357420072e-02 7.07528019795141194e+00
28 1 4 4.23839929132600463e-02 5.44232854491489793e+00
28 1 5 3.85918208663388052e-02 4.96049619325654589e+00
28 1 6 7.76586070046325005e+00 2.61468727405279253e+01
28 1 7 7.99403913551909007e+00 2.63339231820891868e+01
28 1 8 1.66660827902245096e-02 2.61062892061787055e+00
28 1 9 5.98610835139863368e-03 1.06509279736853446e+00
28 1 10 8.01727247000519938e+00 2.63627856413981121e+01
28 2 1 6.65851556063547386e-04 1.37404028816646290e-01
28 2 2 7.85238562814927299e+00 2.62324177606138669e+01
28 2 3 5.66783909017298977e-03 9.99574922256008191e-01
28 2 4 7.59921371927875641e-04 1.46280807901237514e-01
28 2 5 2.78591370807576150e-02 3.94756115148478326e+00
28 2 6 1.72609436400889653e-02 2.65433538680372916e+00
28 2 7 5.72492690209749477e-03 1.00987821759182150e+00
28 2 8 7.70694507828469355e+00 2.60158865474235945e+01
28 2 9 7.68116297090764277e+00 2.60691709251767847e+01
28 2 10 7.81733052964713782e+00 2.61728568645237161e+01
28 3 1 7.62530172425259067e+00 2.60336419678546847e+01
28 3 2 3.16337371605707705e-03 5.76533888168164865e-01
28 3 3 7.16198508430819203e+00 2.55384558968596380e+01
28 3 4 7.83031248651374945e+00 2.62132714309320818e+01
28 3 5 7.57431508560419520e+00 2.59665223495344613e+01
28 3 6 7.93835960658886668e-03 1.36620850535563876e+00
28 3 7 7.47610041476248544e+00 2.58769234913795216e+01
28 3 8 3.21475826841960549e-02 4.41689227735796308e+00
28 3 9 9.03450574400464562e-04 1.73062107997523390e-01
28 3 10 7.75115797934862272e+00 2.61295997835498603e+01
28 4 1 4.52715070563051644e-03 8.14179661464019655e-01
28 4 2 7.18669501181794512e+00 2.55610533402151354e+01
28 4 3 2.18769755015098925e-02 3.25107479098757590e+00
28 4 4 2.11981327108843910e-02 3.18885997380522346e+00
28 4 5 7.25990448406057354e+00 2.56080129852072957e+01
28 4 6 7.86202671147654364e+00 2.61944844806996784e+01
28 4 7 1.13794852374310938e-03 2.27769372762867045e-01
28 4 8 7.76873497675382385e+00 2.61636935171034750e+01
28 4 9 7.55392363863838412e+00 2.58846295262196797e+01
28 4 10 1.38414032606181316e-02 2.24457495818798769e+00
28 5 1 7.62230053814615349e+00 2.60057589736479784e+01
28 5 2 7.89639720860219452e+00 2.62628013265987690e+01
28 5 3 1.59177524847423958e-02 2.52380691320701800e+00
28 5 4 7.30017143348426423e+00 2.56582768541502730e+01
28 5 5 7.04633885709061471e-03 1.22486176630541399e+00
28 5 6 8.04428125002385741e+00 2.63870138542696751e+01
28 5 7 7.16795959332903276e+00 2.55534318915418943e+01
28 5 8 7.58775978803588913e+00 2.59860465488134160e+01
28 5 9 7.68322044901108026e+00 2.60679859684908415e+01
28 5 10 7.34226127947493978e+00 2.56986293354790831e+01
28 6 1 1.46859974575849154e-03 2.91852983671466060e-01
28 6 2 7.75138368236640751e+00 2.61037612425496732e+01
28 6 3 5.15014605055005986e-02 6.21958117392799181e+00
28 6 4 3.10195738551768824e-02 4.27401486599500124e+00
28 6 5 3.57694607555073263e-02 4.79092057353269141e+00
28 6 6 7.44059593266568697e+00 2.58058859327658539e+01
28 6 7 7.32032085212848903e-04 1.41380022696239283e-01
28 6 8 4.63715464556529663e-03 8.33517477080699787e-01
28 6 9 7.48872153513254712e+00 2.58866871126826048e+01
28 6 10 7.26004745235865734e+00 2.56490788443621334e+01
28 7 1 6.68037658028418271e-03 1.17423755911002803e+00
28 7 2 7.90956366435525204e+00 2.62566523027997363e+01
28 7 3 1.63160100430763269e-03 2.91356816601971547e-01
28 7 4 7.83695386518551373e+00 2.62021987019677809e+01
28 7 5 2.86503069689589187e-03 5.32453681270567025e-01
28 7 6 7.68598177426363804e+00 2.60064015891802320e+01
28 7 7 4.17698202596377723e-03 7.54732263464532149e-01
28 7 8 4.57570365631433836e-03 8.14235429185352744e-01
28 7 9 7.63452301620236096e+00 2.60104563475052117e+01
28 7 10 1.35301525060093960e-02 2.17276797171982761e+00
28 8 1 6.18455013065091286e-04 1.24648550951597645e-01
28 8 2 7.57205970312113941e+00 2.59076574140926539e+01
28 8 3 2.84600871526784031e-03 5.36340073951605323e-01
28 8 4 7.67845963089725725e+00 2.60263412908275384e+01
28 8 5 2.98334072174132499e-02 4.18778580809109613e+00
28 8 6 2.06122481985998845e-03 3.66215357718779166e-01
28 8 7 3.83252025835327395e-03 7.01362086623486980e-01
28 8 8 4.19273656742140399e-03 7.62029089763083367e-01
28 8 9 7.44573757528809743e+00 2.58202802683047352e+01
28 8 10 5.77251779870499495e-03 1.03114318156308182e+00
28 9 1 7.67374809567266958e+00 2.60578289667525027e+01
28 9 2 5.84044916468950178e-03 1.03365116085699782e+00
28 9 3 1.72221384066077350e-02 2.67475182045912518e+00
28 9 4 8.40616169703650197e-03 1.43992281034258673e+00
28 9 5 1.53825257119527743e-03 2.89419947220981966e-01
28 9 6 7.58601256202395380e+00 2.59937328588800227e+01
28 9 7 8.01733562713283915e-03 1.38559897801418619e+00
28 9 8 8.12140348765241944e-03 1.40389189610195264e+00
28 9 9 7.70558559224502204e+00 2.60816672772742990e+01
28 9 10 7.68481570209547638e+00 2.59856023730702148e+01
28 10 1 8.00719970279986271e+00 2.63533884862849810e+01
28 10 2 6.68326044871334890e+00 2.50615257408593592e+01
28 10 3 7.77992086539445005e+00 2.61302820567240630e+01
28 10 4 7.20457813287324544e+00 2.56024841010046131e+01
28 10 5 7.55933476805506732e+00 2.59364551423016536e+01
28 10 6 3.69676796383281436e-02 4.88421757715829052e+00
28 10 7 5.38424643238669554e-03 9.59689940088998772e-01
28 10 8 7.58337577007514341e+00 2.59209990454564760e+01
28 10 9 2.73250849274143384e-03 5.10439377231962976e-01
28 10 10 8.84218433370812310e-03 1.49932650128989553e+00
29 1 1 3.16436441038810351e-03 6.06553888703703192e-01
29 1 2 7.91151204973504552e+00 2.64034240339780446e+01
29 1 3 5.61294474621678030e-02 6.70045035098702702e+00
29 1 4 3.81455936219340444e-02 5.13252734843901326e+00
29 1 5 3.47326387797049219e-02 4.67940613720979215e+00
29 1 6 7.84533318088360421e+00 2.63507161610565319e+01
29 1 7 8.05530705347297094e+00 2.65239364338254866e+01
29 1 8 1.49994745112020586e-02 2.44633694121336687e+00
29 1 9 5.38749751625876988e-03 9.94075252993166791e-01
29 1 10 8.07665872673689300e+00 2.65503943598029792e+01
29 2 1 5.99266400457192680e-04 1.27653422047463189e-01
29 2 2 7.92496542112361002e+00 2.64295865753967654e+01
29 2 3 5.10105518115569045e-03 9.33243292614653774e-01
29 2 4 6.83929234735088033e-04 1.36205336092954349e-01
29 2 5 2.50732233726818528e-02 3.71113782887729338e+00
29 2 6 1.55348492760800684e-02 2.48901153464996439e+00
29 2 7 5.15243421188774520e-03 9.42851112009908787e-01
29 2 8 7.79119178218266129e+00 2.62315258641503064e+01
29 2 9 7.76733626421813828e+00 2.62789058165721485e+01
29 2 10 7.89274244811559011e+00 2.63752248524500104e+01
29 3 1 7.71585102652961385e+00 2.62456692419455848e+01
29 3 2 2.84703634445136917e-03 5.37741413408114877e-01
29 3 3 7.28841959074718204e+00 2.57888385869869552e+01
29 3 4 7.90465054029885650e+00 2.64118790138856596e+01
29 3 5 7.66889288724238227e+00 2.61840958434388895e+01
29 3 6 7.14452364592998036e-03 1.27647342032558209e+00
29 3 7 7.57834047541431932e+00 2.61011693172896493e+01
29 3 8 2.89328244157764508e-02 4.15643613456097860e+00
29 3 9 8.13105516960418106e-04 1.61166823634978362e-01
29 3 10 7.83180171407989789e+00 2.63348471400011803e+01
29 4 1 4.07443563506746514e-03 7.59680865272884809e-01
29 4 2 7.31125455974671379e+00 2.58098056208519608e+01
29 4 3 1.96892779513589029e-02 3.05172669501059746e+00
29 4 4 1.90783194397959530e-02 2.99198975917872279e+00
29 4 5 7.37891510426804409e+00 2.58539103383154476e+01
29 4 6 7.93390261256402241e+00 2.63956536829008712e+01
29 4 7 1.02415367136879853e-03 2.11804622792063524e-01
29 4 8 7.84795943525302775e+00 2.63659179401099379e+01
29 4 9 7.65018750258831393e+00 2.61099219470899797e+01
29 4 10 1.24572629345563179e-02 2.10092879738104177e+00
29 5 1 7.71312139253872608e+00 2.62205063343976406e+01
29 5 2 7.96547473260174588e+00 2.64578731425504685e+01
29 5 3 1.43259772362681562e-02 2.36398604799084522e+00
29 5 4 7.41607964220597360e+00 2.59001457029984721e+01
29 5 5 6.34170497138155341e-03 1.14406609200434461e+00
29 5 6 8.10148978238365736e+00 2.65727564500148148e+01
29 5 7 7.29392710911677611e+00 2.58024695182040844e+01
29 5 8 7.68127408945255041e+00 2.62019764449929333e+01
29 5 9 7.76923577172482016e+00 2.62778854540964133e+01
29 5 10 7.45493372483650596e+00 2.59374950394319583e+01
29 6 1 1.32173977118264243e-03 2.71453478152583916e-01
29 6 2 7.83204629149605136e+00 2.63115974257401142e+01
29 6 3 4.63513144549505401e-02 5.87777531828058297e+00
29 6 4 2.79176164696591927e-02 4.02185874914699415e+00
29 6 5 3.21925146799565964e-02 4.51211686802986645e+00
29 6 6 7.54564794691783636e+00 2.60363946409110234e+01
29 6 7 6.58828876691564046e-04 1.31627791887037576e-01
29 6 8 4.17343918100876714e-03 7.77732989945162712e-01
29 6 9 7.58998256828649609e+00 2.61102536892005865e+01
29 6 10 7.37898718496338191e+00 2.58908731728686945e+01
29 7 1 6.01233892225576470e-03 1.09636759424203989e+00
29 7 2 7.97761283060405368e+00 2.64526187219288857e+01
29 7 3 1.46844090387686951e-03 2.71978899411004615e-01
29 7 4 7.91078674775839641e+00 2.64020570012971802e+01
29 7 5 2.57852762720630268e-03 4.96300557714138280e-01
29 7 6 7.77187024679549232e+00 2.62225213447887811e+01
29 7 7 3.75928382336739942e-03 7.04113297674634819e-01
29 7 8 4.11813329068290435e-03 7.60017141830000686e-01
29 7 9 7.72439242276146842e+00 2.62250114557838430e+01
29 7 10 1.21771372554084559e-02 2.03453318857554732e+00
29 8 1 5.56609511758582136e-04 1.15889841765794838e-01
29 8 2 7.66689535939500377e+00 2.61310654950821508e+01
29 8 3 2.56140784374105611e-03 4.99685471777572998e-01
29 8 4 7.76490342360743480e+00 2.62402985410880056e+01
29 8 5 2.68500664956719259e-02 3.93792866642316541e+00
29 8 6 1.85510233787398960e-03 3.41910396408110939e-01
29 8 7 3.44926823251794643e-03 6.54046081724809825e-01
29 8 8 3.77346291067926377e-03 7.10773405905283373e-01
29 8 9 7.55037687346636233e+00 2.60494717807823370e+01
29 8 10 5.19526601883449519e-03 9.62268670408322202e-01
29 9 1 7.76051262477580472e+00 2.62685317284994717e+01
29 9 2 5.25640424822055186e-03 9.64924135740500066e-01
29 9 3 1.54999245659469612e-02 2.50716875706650644e+00
29 9 4 7.56554552733285177e-03 1.34553355734192115e+00
29 9 5 1.38442731407574971e-03 2.69679160362746084e-01
29 9 6 7.67965055703957233e+00 2.62088540486690960e+01
29 9 7 7.21560206441955541e-03 1.29438393479672964e+00
29 9 8 7.30926313888717767e-03 1.31145229156281684e+00
29 9 9 7.78984463577254083e+00 2.62906982396888580e+01
29 9 10 7.77082430295260185e+00 2.62037759444895180e+01
29 10 1 8.06739774082438288e+00 2.65417283977182308e+01
29 10 2 6.84523687518068513e+00 2.53465543426879520e+01
29 10 3 7.85831886291512127e+00 2.63360926993467928e+01
29 10 4 7.32774140985311462e+00 2.58475462511800060e+01
29 10 5 7.65510826558666313e+00 2.61566900483332745e+01
29 10 6 3.32709116744953279e-02 4.60233160012423781e+00
29 10 7 4.84582178914802573e-03 8.95682249605457392e-01
29 10 8 7.67732083930350750e+00 2.61433331048058335e+01
29 10 9 2.45925764346729058e-03 4.75701378233122418e-01
29 10 10 7.95796590033731079e-03 1.40152504982687143e+00
30 1 1 2.84792796934929321e-03 5.64765283537875140e-01
30 1 2 7.97920380011512620e+00 2.65847545960196392e+01
30 1 3 5.05165027159510255e-02 6.33319155235705278e+00
30 1 4 3.43310342597406420e-02 4.83192483729312094e+00
30 1 5 3.12593749017344297e-02 4.40632536330876690e+00
30 1 6 7.91830164129011926e+00 2.65359033689561343e+01
30 1 7 8.11145081173149052e+00 2.66962130225427785e+01
30 1 8 1.34995270600818534e-02 2.28907891592414936e+00
30 1 9 4.84874776463289307e-03 9.26648124178146460e-01
30 1 10 8.13106760903923309e+00 2.67204616410430020e+01
30 2 1 5.39339760411473379e-04 1.18479373961660750e-01
30 2 2 7.99156048389303209e+00 2.66085856440883326e+01
30 2 3 4.59094966304012149e-03 8.70216198701426857e-01
30 2 4 6.15536311261579198e-04 1.26682772449144526e-01
30 2 5 2.25659010354136678e-02 3.48327962782039879e+00
30 2 6 1.39813643484720616e-02 2.33051076419240744e+00
30 2 7 4.63719079069897094e-03 8.79165284488068854e-01
30 2 8 7.86856673295732723e+00 2.64274583936744065e+01
30 2 9 7.84650854646860374e+00 2.64695783183482085e+01
30 2 10 7.96195134763755519e+00 2.65589765205257997e+01
30 3 1 7.79908125025530818e+00 2.64385284133366980e+01
30 3 2 2.56233271000623226e-03 5.00952773454455658e-01
30 3 3 7.40502295877135630e+00 2.60173610984096086e+01
30 3 4 7.97287117863524131e+00 2.65922184927483300e+01
30 3 5 7.75585569081532711e+00 2.63820628451630341e+01
30 3 6 6.43007128133698223e-03 1.19108931872733081e+00
30 3 7 7.67241705939342467e+00 2.63053706846513080e+01
30 3 8 2.60395419741988043e-02 3.90489364934021221e+00
30 3 9 7.31794965264376263e-04 1.49920853567164752e-01
30 3 10 7.90585343205024849e+00 2.65213293369436087e+01
30 4 1 3.66699207156071872e-03 7.07961790480941766e-01
30 4 2 7.42610713360090369e+00 2.60367944459469172e+01
30 4 3 1.77203501562230130e-02 2.86021393030288884e+00
30 4 4 1.71704874958163584e-02 2.80305344724796779e+00
30 4 5 7.48858708580521704e+00 2.60781377633517444e+01
30 4 6 7.99983947299047315e+00 2.65782347076974865e+01
30 4 7 9.21738304231918700e-04 1.96756521580866039e-01
30 4 8 7.92070074299318883e+00 2.65496415163838577e+01
30 4 9 7.73870387422063821e+00 2.63148849068453856e+01
30 4 10 1.12115366411006858e-02 1.96376256247115544e+00
30 5 1 7.79659911088546664e+00 2.64158211180375915e+01
30 5 2 8.02883187475400284e+00 2.66348955291828062e+01
30 5 3 1.28933795126413408e-02 2.21114910177207680e+00
30 5 4 7.52286252199739636e+00 2.61206433978857397e+01
30 5 5 5.70753447424339824e-03 1.06723315040298727e+00
30 5 6 8.15388991105028715e+00 2.67410924097527740e+01
30 5 7 7.41009610688296938e+00 2.60297650313054447e+01
30 5 8 7.76725156594932642e+00 2.63984332746501984e+01
30 5 9 7.84826120362569934e+00 2.64687016695851156e+01
30 5 10 7.55870319391415002e+00 2.61551833108511431e+01
30 6 1 1.18956579406437812e-03 2.52217660283818090e-01
30 6 2 7.90611115076255011e+00 2.65004098787681635e+01
30 6 3 4.17161830094554889e-02 5.54451157581454801e+00
30 6 4 2.51258548226932742e-02 3.77832044877064321e+00
30 6 5 2.89732632119609375e-02 4.24237624926313028e+00
30 6 6 7.64233105029932513e+00 2.62463189805189607e+01
30 6 7 5.92945989022407587e-04 1.22412784146825507e-01
30 6 8 3.75609526290789043e-03 7.24793045050704965e-01
30 6 9 7.68314931939840839e+00 2.63138138292926058e+01
30 6 10 7.48860055463769214e+00 2.61114060561499066e+01
30 7 1 5.41110503003018779e-03 1.02237624379182246e+00
30 7 2 8.04001709259603992e+00 2.66304202485992896e+01
30 7 3 1.32159681348918245e-03 2.53565854840612226e-01
30 7 4 7.97853753915082287e+00 2.65835088886220738e+01
30 7 5 2.32067486448567228e-03 4.62062291397280833e-01
30 7 6 7.85076737339568975e+00 2.64189317430568238e+01
30 7 7 3.38335544103065926e-03 6.56089349802164934e-01
30 7 8 3.70631996161461391e-03 7.08522381585364402e-01
30 7 9 7.80698701892898939e+00 2.64201260168868828e+01
30 7 10 1.09594235298676110e-02 1.90240560667295577e+00
30 8 1 5.00948560582723879e-04 1.07636801024073789e-01
30 8 2 7.75408762844173438e+00 2.63342906194854365e+01
30 8 3 2.30526705936695032e-03 4.65007043202819104e-01
30 8 4 7.84431949756517710e+00 2.64347783630008877e+01
30 8 5 2.41650598461047340e-02 3.69702597596093963e+00
30 8 6 1.66959210408659060e-03 3.18808826591749528e-01
30 8 7 3.10434140926615183e-03 6.09195291683562568e-01
30 8 8 3.39611661961133730e-03 6.62167254381823667e-01
30 8 9 7.64667803836405824e+00 2.62581979221552793e+01
30 8 10 4.67573941695104568e-03 8.96892840787785972e-01
30 9 1 7.84023186619459889e+00 2.64600917621736507e+01
30 9 2 4.73076382339849676e-03 8.99642039565840435e-01
30 9 3 1.39499321093522650e-02 2.34665514130600217e+00
30 9 4 6.80899097459956686e-03 1.25569686289808136e+00
30 9 5 1.24598458266817467e-03 2.50994872049965900e-01
30 9 6 7.76574435198052715e+00 2.64045867267459506e+01
30 9 7 6.49404185797759943e-03 1.20762326279319798e+00
30 9 8 6.57833682499845990e-03 1.22353077427212797e+00
30 9 9 7.86724227654885588e+00 2.64806841319722182e+01
30 9 10 7.84982936072804804e+00 2.64020379505136980e+01
30 10 1 8.12255551666325104e+00 2.67124732231024922e+01
30 10 2 6.99518909200593342e+00 2.56076849360871748e+01
30 10 3 7.93028829960890747e+00 2.65230215035629655e+01
30 10 4 7.44129531090940599e+00 2.60711654696189861e+01
30 10 5 7.74317768036059917e+00 2.63570872499622482e+01
30 10 6 2.99438205070457937e-02 4.32926922486373211e+00
30 10 7 4.36123961023322272e-03 8.34909876249514515e-01
30 10 8 7.76368743438854203e+00 2.63455656317826268e+01
30 10 9 2.21333187912056131e-03 4.42814566108700847e-01
30 10 10 7.16216931030358005e-03 1.30837229542137301e+00
31 1 1 2.56313517241436384e-03 5.25279545903958422e-01
31 1 2 8.04130115732372097e+00 2.67493757342397949e+01
31 1 3 4.54648524443559202e-02 5.97515843741294539e+00
31 1 4 3.08979308337665771e-02 4.54148384313788522e+00
31 1 5 2.81334374115609874e-02 4.14221324080126863e+00
31 1 6 7.98527612053068481e+00 2.67041298231525843e+01
31 1 7 8.16288887891857406e+00 2.68524050434097887e+01
